PokemonName,MoveName,Level
Swirlix,Cotton Spore,17
Swirlix,Endeavor,21
Swirlix,Aromatherapy,26
Swirlix,Draining Kiss,31
Swirlix,Energy Ball,36
Swirlix,Cotton Guard,41
Swirlix,Wish,45
Swirlix,Play Rough,49
Swirlix,Light Screen,58
Swirlix,Safeguard,67
Slurpuff,Sweet Scent,1
Slurpuff,Tackle,1
Slurpuff,Fairy Wind,5
Slurpuff,Play Nice,8
Slurpuff,Fake Tears,10
Slurpuff,Round,13
Slurpuff,Cotton Spore,17
Slurpuff,Endeavor,21
Slurpuff,Aromatherapy,26
Slurpuff,Draining Kiss,31
Slurpuff,Energy Ball,36
Slurpuff,Cotton Guard,41
Slurpuff,Wish,45
Slurpuff,Play Rough,49
Slurpuff,Light Screen,58
Slurpuff,Safeguard,67
Inkay,Tackle,1
Inkay,Peck,1
Inkay,Constrict,1
Inkay,Reflect,4
Inkay,Foul Play,7
Inkay,Swagger,12
Inkay,Psywave,13
Inkay,Topsy-Turvy,15
Inkay,Hypnosis,18
Inkay,Psybeam,21
Inkay,Switcheroo,23
Inkay,Payback,27
Inkay,Light Screen,31
Inkay,Pluck,35
Inkay,Psycho Cut,39
Inkay,Slash,43
Inkay,Night Slash,46
Inkay,Superpower,48
Malamar,Tackle,1
Malamar,Peck,1
Malamar,Constrict,1
Malamar,Reflect,4
Malamar,Foul Play,7
Malamar,Swagger,12
Malamar,Psywave,13
Malamar,Topsy-Turvy,15
Malamar,Hypnosis,18
Malamar,Psybeam,21
Malamar,Switcheroo,23
Malamar,Payback,27
Malamar,Light Screen,31
Malamar,Pluck,35
Malamar,Psycho Cut,40
Malamar,Slash,43
Malamar,Night Slash,46
Malamar,Superpower,48
Binacle,Shell Smash,1
Binacle,Scratch,1
Binacle,Sand Attack,1
Binacle,Water Gun,4
Binacle,Withdraw,7
Binacle,Fury Swipes,10
Binacle,Slash,13
Binacle,Mud-Slap,18
Binacle,Clamp,20
Binacle,Rock Polish,24
Binacle,Ancient Power,28
Binacle,Hone Claws,32
Binacle,Fury Cutter,37
Binacle,Night Slash,41
Binacle,Razor Shell,45
Binacle,Cross Chop,49
Barbaracle,Shell Smash,1
Barbaracle,Scratch,1
Barbaracle,Sand Attack,1
Barbaracle,Water Gun,4
Barbaracle,Withdraw,7
Barbaracle,Fury Swipes,10
Barbaracle,Slash,13
Barbaracle,Mud-Slap,18
Barbaracle,Clamp,20
Barbaracle,Rock Polish,24
Barbaracle,Ancient Power,28
Barbaracle,Hone Claws,32
Barbaracle,Fury Cutter,37
Barbaracle,Night Slash,44
Barbaracle,Razor Shell,48
Barbaracle,Cross Chop,55
Barbaracle,Stone Edge,60
Barbaracle,Skull Bash,65
Skrelp,Tackle,1
Skrelp,Smokescreen,1
Skrelp,Bubble,1
Skrelp,Feint Attack,5
Skrelp,Tail Whip,9
Skrelp,Water Gun,12
Skrelp,Acid,15
Skrelp,Camouflage,19
Skrelp,Poison Tail,23
Skrelp,Water Pulse,25
Skrelp,Double Team,28
Skrelp,Toxic,32
Skrelp,Aqua Tail,35
Skrelp,Sludge Bomb,38
Skrelp,Hydro Pump,42
Skrelp,Dragon Pulse,49
Dragalge,Tackle,1
Dragalge,Smokescreen,1
Dragalge,Bubble,1
Dragalge,Feint Attack,5
Dragalge,Tail Whip,9
Dragalge,Water Gun,12
Dragalge,Acid,15
Dragalge,Camouflage,19
Dragalge,Poison Tail,23
Dragalge,Water Pulse,25
Dragalge,Double Team,28
Dragalge,Toxic,32
Dragalge,Aqua Tail,35
Dragalge,Sludge Bomb,40
Dragalge,Hydro Pump,45
Dragalge,Dragon Pulse,53
Dragalge,Dragon Tail,59
Dragalge,Twister,67
Clauncher,Splash,1
Clauncher,Water Gun,1
Clauncher,Water Sport,7
Clauncher,Vice Grip,9
Clauncher,Bubble,12
Clauncher,Flail,16
Clauncher,Bubble Beam,20
Clauncher,Swords Dance,25
Clauncher,Crabhammer,30
Clauncher,Water Pulse,34
Clauncher,Smack Down,39
Clauncher,Aqua Jet,43
Clauncher,Muddy Water,48
Clawitzer,Splash,1
Clawitzer,Water Gun,1
Clawitzer,Water Sport,7
Clawitzer,Vice Grip,9
Clawitzer,Bubble,12
Clawitzer,Flail,16
Clawitzer,Bubble Beam,20
Clawitzer,Swords Dance,25
Clawitzer,Crabhammer,30
Clawitzer,Water Pulse,34
Clawitzer,Smack Down,42
Clawitzer,Aqua Jet,47
Clawitzer,Muddy Water,53
Clawitzer,Dark Pulse,57
Clawitzer,Dragon Pulse,63
Clawitzer,Aura Sphere,67
Helioptile,Pound,1
Helioptile,Tail Whip,1
Helioptile,Thunder Shock,6
Helioptile,Charge,11
Helioptile,Mud-Slap,13
Helioptile,Quick Attack,17
Helioptile,Razor Wind,22
Helioptile,Parabolic Charge,25
Helioptile,Thunder Wave,31
Helioptile,Bulldoze,35
Helioptile,Volt Switch,40
Helioptile,Electrify,45
Helioptile,Thunderbolt,49
Heliolisk,Pound,1
Heliolisk,Tail Whip,1
Heliolisk,Thunder Shock,6
Heliolisk,Charge,11
Heliolisk,Mud-Slap,13
Heliolisk,Quick Attack,17
Heliolisk,Razor Wind,22
Heliolisk,Parabolic Charge,25
Heliolisk,Thunder Wave,31
Heliolisk,Bulldoze,35
Heliolisk,Volt Switch,40
Heliolisk,Electrify,45
Heliolisk,Thunderbolt,49
Tyrunt,Tackle,1
Tyrunt,Tail Whip,1
Tyrunt,Roar,6
Tyrunt,Stomp,10
Tyrunt,Bide,12
Tyrunt,Stealth Rock,15
Tyrunt,Bite,17
Tyrunt,Charm,20
Tyrunt,Ancient Power,26
Tyrunt,Dragon Tail,30
Tyrunt,Crunch,34
Tyrunt,Dragon Claw,37
Tyrunt,Thrash,40
Tyrunt,Earthquake,44
Tyrunt,Horn Drill,49
Tyrantrum,Tackle,1
Tyrantrum,Tail Whip,1
Tyrantrum,Roar,6
Tyrantrum,Stomp,10
Tyrantrum,Bide,12
Tyrantrum,Stealth Rock,15
Tyrantrum,Bite,17
Tyrantrum,Charm,20
Tyrantrum,Ancient Power,26
Tyrantrum,Dragon Tail,30
Tyrantrum,Crunch,34
Tyrantrum,Dragon Claw,37
Tyrantrum,Thrash,42
Tyrantrum,Earthquake,47
Tyrantrum,Horn Drill,53
Tyrantrum,Head Smash,58
Tyrantrum,Rock Slide,68
Tyrantrum,Giga Impact,75
Amaura,Growl,1
Amaura,Powder Snow,1
Amaura,Thunder Wave,5
Amaura,Rock Throw,10
Amaura,Icy Wind,13
Amaura,Take Down,15
Amaura,Mist,18
Amaura,Aurora Beam,20
Amaura,Ancient Power,26
Amaura,Round,30
Amaura,Avalanche,34
Amaura,Hail,38
Amaura,Nature Power,41
Amaura,Encore,44
Amaura,Light Screen,47
Amaura,Ice Beam,50
Amaura,Hyper Beam,57
Amaura,Blizzard,65
Aurorus,Growl,1
Aurorus,Powder Snow,1
Aurorus,Thunder Wave,5
Aurorus,Rock Throw,10
Aurorus,Icy Wind,13
Aurorus,Take Down,15
Aurorus,Mist,18
Aurorus,Aurora Beam,20
Aurorus,Ancient Power,26
Aurorus,Round,30
Aurorus,Avalanche,34
Aurorus,Hail,38
Aurorus,Nature Power,43
Aurorus,Encore,46
Aurorus,Light Screen,50
Aurorus,Ice Beam,56
Aurorus,Hyper Beam,63
Aurorus,Blizzard,74
Aurorus,Freeze-Dry,77
Sylveon,Tackle,1
Sylveon,Tail Whip,1
Sylveon,Helping Hand,1
Sylveon,Sand Attack,5
Sylveon,Fairy Wind,9
Sylveon,Quick Attack,13
Sylveon,Swift,17
Sylveon,Draining Kiss,20
Sylveon,Skill Swap,25
Sylveon,Misty Terrain,29
Sylveon,Light Screen,33
Sylveon,Moonblast,37
Sylveon,Last Resort,41
Sylveon,Psych Up,45
Hawlucha,Tackle,1
Hawlucha,Hone Claws,1
Hawlucha,Detect,1
Hawlucha,Karate Chop,4
Hawlucha,Wing Attack,8
Hawlucha,Roost,12
Hawlucha,Aerial Ace,16
Hawlucha,Encore,20
Hawlucha,Fling,24
Hawlucha,Flying Press,28
Hawlucha,Bounce,32
Hawlucha,Endeavor,36
Hawlucha,Feather Dance,40
Hawlucha,High Jump Kick,44
Hawlucha,Sky Attack,48
Hawlucha,Sky Drop,55
Hawlucha,Swords Dance,60
Dedenne,Tackle,1
Dedenne,Tail Whip,1
Dedenne,Thunder Shock,7
Dedenne,Charge,11
Dedenne,Charm,14
Dedenne,Parabolic Charge,17
Dedenne,Nuzzle,20
Dedenne,Thunder Wave,23
Dedenne,Volt Switch,26
Dedenne,Rest,30
Dedenne,Snore,31
Dedenne,Charge Beam,34
Dedenne,Entrainment,39
Dedenne,Play Rough,42
Dedenne,Thunder,45
Dedenne,Discharge,50
Carbink,Tackle,1
Carbink,Harden,1
Carbink,Rock Throw,5
Carbink,Sharpen,8
Carbink,Smack Down,12
Carbink,Reflect,18
Carbink,Stealth Rock,21
Carbink,Guard Split,27
Carbink,Ancient Power,31
Carbink,Flail,35
Carbink,Skill Swap,40
Carbink,Power Gem,46
Carbink,Stone Edge,49
Carbink,Moonblast,50
Carbink,Light Screen,60
Carbink,Safeguard,70
Goomy,Tackle,1
Goomy,Bubble,1
Goomy,Absorb,5
Goomy,Protect,9
Goomy,Bide,13
Goomy,Dragon Breath,18
Goomy,Rain Dance,25
Goomy,Flail,28
Goomy,Body Slam,32
Goomy,Muddy Water,38
Goomy,Dragon Pulse,42
Sliggoo,Tackle,1
Sliggoo,Bubble,1
Sliggoo,Absorb,5
Sliggoo,Protect,9
Sliggoo,Bide,13
Sliggoo,Dragon Breath,18
Sliggoo,Rain Dance,25
Sliggoo,Flail,28
Sliggoo,Body Slam,32
Sliggoo,Muddy Water,38
Sliggoo,Dragon Pulse,47
Goodra,Tackle,1
Goodra,Bubble,1
Goodra,Absorb,5
Goodra,Protect,9
Goodra,Bide,13
Goodra,Dragon Breath,18
Goodra,Rain Dance,25
Goodra,Flail,28
Goodra,Body Slam,32
Goodra,Muddy Water,38
Goodra,Dragon Pulse,47
Goodra,Aqua Tail,50
Goodra,Power Whip,55
Goodra,Outrage,63
Klefki,Tackle,1
Klefki,Fairy Lock,1
Klefki,Fairy Wind,5
Klefki,Astonish,8
Klefki,Metal Sound,12
Klefki,Spikes,15
Klefki,Draining Kiss,18
Klefki,Crafty Shield,23
Klefki,Foul Play,27
Klefki,Torment,32
Klefki,Mirror Shot,34
Klefki,Imprison,36
Klefki,Recycle,40
Klefki,Play Rough,43
Klefki,Magic Room,44
Klefki,Heal Block,50
Phantump,Tackle,1
Phantump,Confuse Ray,1
Phantump,Astonish,5
Phantump,Growth,8
Phantump,Ingrain,13
Phantump,Feint Attack,19
Phantump,Leech Seed,23
Phantump,Curse,28
Phantump,Will-O-Wisp,31
Phantump,Forest’s Curse,35
Phantump,Destiny Bond,39
Phantump,Phantom Force,45
Phantump,Wood Hammer,49
Phantump,Horn Leech,54
Trevenant,Tackle,1
Trevenant,Confuse Ray,1
Trevenant,Astonish,5
Trevenant,Growth,8
Trevenant,Ingrain,13
Trevenant,Feint Attack,19
Trevenant,Leech Seed,23
Trevenant,Curse,28
Trevenant,Will-O-Wisp,31
Trevenant,Forest’s Curse,35
Trevenant,Destiny Bond,39
Trevenant,Phantom Force,45
Trevenant,Wood Hammer,49
Trevenant,Shadow Claw,55
Trevenant,Horn Leech,62
Pumpkaboo,Astonish,1
Pumpkaboo,Trick,1
Pumpkaboo,Confuse Ray,1
Pumpkaboo,Scary Face,4
Pumpkaboo,Trick-or-Treat,6
Pumpkaboo,Worry Seed,11
Pumpkaboo,Razor Leaf,16
Pumpkaboo,Leech Seed,20
Pumpkaboo,Trick-or-Treat,23
Pumpkaboo,Bullet Seed,26
Pumpkaboo,Shadow Sneak,30
Pumpkaboo,Shadow Ball,36
Pumpkaboo,Trick-or-Treat,40
Pumpkaboo,Pain Split,42
Pumpkaboo,Seed Bomb,48
Gourgeist,Astonish,1
Gourgeist,Trick,1
Gourgeist,Confuse Ray,1
Gourgeist,Scary Face,4
Gourgeist,Trick-or-Treat,6
Gourgeist,Worry Seed,11
Gourgeist,Razor Leaf,16
Gourgeist,Leech Seed,20
Gourgeist,Trick-or-Treat,23
Gourgeist,Bullet Seed,26
Gourgeist,Shadow Sneak,30
Gourgeist,Shadow Ball,36
Gourgeist,Trick-or-Treat,40
Gourgeist,Pain Split,42
Gourgeist,Seed Bomb,48
Gourgeist,Phantom Force,57
Gourgeist,Trick-or-Treat,63
Gourgeist,Shadow Ball,70
Gourgeist,Explosion,75
Bergmite,Tackle,1
Bergmite,Bite,1
Bergmite,Harden,1
Bergmite,Powder Snow,5
Bergmite,Icy Wind,10
Bergmite,Take Down,15
Bergmite,Sharpen,20
Bergmite,Curse,22
Bergmite,Ice Fang,26
Bergmite,Ice Ball,30
Bergmite,Rapid Spin,35
Bergmite,Avalanche,39
Bergmite,Blizzard,43
Bergmite,Recover,47
Bergmite,Double-Edge,49
Avalugg,Tackle,1
Avalugg,Bite,1
Avalugg,Harden,1
Avalugg,Powder Snow,5
Avalugg,Icy Wind,10
Avalugg,Take Down,15
Avalugg,Sharpen,20
Avalugg,Curse,22
Avalugg,Ice Fang,26
Avalugg,Ice Ball,30
Avalugg,Rapid Spin,35
Avalugg,Avalanche,42
Avalugg,Blizzard,46
Avalugg,Recover,51
Avalugg,Double-Edge,56
Avalugg,Skull Bash,60
Avalugg,Crunch,65
Noibat,Scratch,1
Noibat,Supersonic,1
Noibat,Tackle,1
Noibat,Leech Life,5
Noibat,Gust,11
Noibat,Bite,13
Noibat,Wing Attack,16
Noibat,Agility,18
Noibat,Air Cutter,23
Noibat,Roost,27
Noibat,Razor Wind,31
Noibat,Tailwind,35
Noibat,Whirlwind,40
Noibat,Super Fang,43
Noibat,Air Slash,48
Noibat,Hurricane,58
Noivern,Scratch,1
Noivern,Supersonic,1
Noivern,Tackle,1
Noivern,Leech Life,5
Noivern,Gust,11
Noivern,Bite,13
Noivern,Wing Attack,16
Noivern,Agility,18
Noivern,Air Cutter,23
Noivern,Roost,27
Noivern,Razor Wind,31
Noivern,Tailwind,35
Noivern,Whirlwind,40
Noivern,Super Fang,43
Noivern,Air Slash,53
Noivern,Hurricane,62
Noivern,Dragon Pulse,70
Noivern,Boomburst,75
Xerneas,Heal Pulse,1
Xerneas,Aromatherapy,1
Xerneas,Ingrain,1
Xerneas,Take Down,1
Xerneas,Light Screen,10
Xerneas,Aurora Beam,15
Xerneas,Gravity,22
Xerneas,Geomancy,28
Xerneas,Moonblast,36
Xerneas,Megahorn,43
Xerneas,Night Slash,51
Xerneas,Horn Leech,55
Xerneas,Psych Up,59
Xerneas,Misty Terrain,63
Xerneas,Nature Power,72
Xerneas,Close Combat,80
Xerneas,Giga Impact,88
Xerneas,Outrage,93
Yveltal,Hurricane,1
Yveltal,Razor Wind,1
Yveltal,Taunt,1
Yveltal,Roost,1
Yveltal,Double Team,10
Yveltal,Air Slash,15
Yveltal,Snarl,22
Yveltal,Oblivion Wing,28
Yveltal,Disable,36
Yveltal,Dark Pulse,43
Yveltal,Foul Play,51
Yveltal,Phantom Force,55
Yveltal,Psychic,59
Yveltal,Dragon Rush,63
Yveltal,Focus Blast,72
Yveltal,Sucker Punch,80
Yveltal,Hyper Beam,88
Yveltal,Sky Attack,93
Zygarde,Glare,1
Zygarde,Bulldoze,1
Zygarde,Dragon Breath,1
Zygarde,Bite,1
Zygarde,Safeguard,10
Zygarde,Dig,15
Zygarde,Bind,22
Zygarde,Land’s Wrath,28
Zygarde,Sandstorm,36
Zygarde,Haze,43
Zygarde,Crunch,51
Zygarde,Earthquake,55
Zygarde,Camouflage,59
Zygarde,Dragon Pulse,63
Zygarde,Dragon Dance,72
Zygarde,Coil,80
Zygarde,Extreme Speed,88
Zygarde,Outrage,93
Mew,Pound,1
Mew,Reflect Type,1
Mew,Transform,1
Mew,Mega Punch,10
Mew,Metronome,20
Mew,Psychic,30
Mew,Barrier,40
Mew,Ancient Power,50
Mew,Amnesia,60
Mew,Me First,70
Mew,Baton Pass,80
Mew,Nasty Plot,90
Mew,Aura Sphere,100
Mewtwo,Confusion,1
Mewtwo,Disable,1
Mewtwo,Barrier,1
Mewtwo,Swift,8
Mewtwo,Future Sight,15
Mewtwo,Psych Up,22
Mewtwo,Miracle Eye,29
Mewtwo,Mist,36
Mewtwo,Psycho Cut,43
Mewtwo,Amnesia,50
Mewtwo,Guard Swap,57
Mewtwo,Power Swap,57
Mewtwo,Psychic,64
Mewtwo,Me First,71
Mewtwo,Recover,79
Mewtwo,Safeguard,86
Mewtwo,Aura Sphere,93
Mewtwo,Psystrike,100
Genesect,Quick Attack,1
Genesect,Screech,1
Genesect,Techno Blast,1
Genesect,Fell Stinger,1
Genesect,Fury Cutter,7
Genesect,Lock-On,11
Genesect,Flame Charge,18
Genesect,Magnet Bomb,22
Genesect,Slash,29
Genesect,Metal Sound,33
Genesect,Signal Beam,40
Genesect,Tri Attack,44
Genesect,X-Scissor,51
Genesect,Bug Buzz,55
Genesect,Simple Beam,62
Genesect,Zap Cannon,66
Genesect,Hyper Beam,73
Genesect,Self-Destruct,77
Heatran,Ancient Power,1
Heatran,Leer,9
Heatran,Fire Fang,17
Heatran,Metal Sound,25
Heatran,Crunch,33
Heatran,Scary Face,41
Heatran,Lava Plume,49
Heatran,Fire Spin,57
Heatran,Iron Head,65
Heatran,Earth Power,73
Heatran,Heat Wave,81
Heatran,Stone Edge,88
Heatran,Magma Storm,96
Articuno,Gust,1
Articuno,Powder Snow,1
Articuno,Mist,8
Articuno,Ice Shard,15
Articuno,Mind Reader,22
Articuno,Ancient Power,29
Articuno,Agility,36
Articuno,Ice Beam,43
Articuno,Reflect,50
Articuno,Roost,57
Articuno,Tailwind,64
Articuno,Blizzard,71
Articuno,Sheer Cold,78
Articuno,Hail,85
Articuno,Hurricane,92
Zapdos,Peck,1
Zapdos,Thunder Shock,1
Zapdos,Thunder Wave,8
Zapdos,Detect,15
Zapdos,Pluck,22
Zapdos,Ancient Power,29
Zapdos,Charge,36
Zapdos,Agility,43
Zapdos,Discharge,50
Zapdos,Roost,57
Zapdos,Light Screen,64
Zapdos,Drill Peck,71
Zapdos,Thunder,78
Zapdos,Rain Dance,85
Zapdos,Zap Cannon,92
Moltres,Ember,1
Moltres,Wing Attack,1
Moltres,Fire Spin,8
Moltres,Agility,15
Moltres,Endure,22
Moltres,Ancient Power,29
Moltres,Flamethrower,36
Moltres,Safeguard,43
Moltres,Air Slash,50
Moltres,Roost,57
Moltres,Heat Wave,64
Moltres,Solar Beam,71
Moltres,Sky Attack,78
Moltres,Sunny Day,85
Moltres,Hurricane,92
Raikou,Bite,1
Raikou,Leer,1
Raikou,Thunder Shock,8
Raikou,Roar,15
Raikou,Quick Attack,22
Raikou,Spark,29
Raikou,Reflect,36
Raikou,Crunch,43
Raikou,Thunder Fang,50
Raikou,Discharge,57
Raikou,Extrasensory,64
Raikou,Rain Dance,71
Raikou,Calm Mind,78
Raikou,Thunder,85
Entei,Bite,1
Entei,Leer,1
Entei,Ember,8
Entei,Roar,15
Entei,Fire Spin,22
Entei,Stomp,29
Entei,Flamethrower,36
Entei,Swagger,43
Entei,Fire Fang,50
Entei,Lava Plume,57
Entei,Extrasensory,64
Entei,Fire Blast,71
Entei,Calm Mind,78
Entei,Eruption,85
Suicune,Bite,1
Suicune,Leer,1
Suicune,Bubble Beam,8
Suicune,Rain Dance,15
Suicune,Gust,22
Suicune,Aurora Beam,29
Suicune,Mist,36
Suicune,Mirror Coat,43
Suicune,Ice Fang,50
Suicune,Tailwind,57
Suicune,Extrasensory,64
Suicune,Hydro Pump,71
Suicune,Calm Mind,78
Suicune,Blizzard,85
Regirock,Explosion,1
Regirock,Stomp,1
Regirock,Rock Throw,9
Regirock,Curse,17
Regirock,Superpower,25
Regirock,Ancient Power,33
Regirock,Iron Defense,41
Regirock,Charge Beam,49
Regirock,Lock-On,57
Regirock,Zap Cannon,65
Regirock,Stone Edge,73
Regirock,Hammer Arm,81
Regirock,Hyper Beam,89
Regice,Explosion,1
Regice,Stomp,1
Regice,Icy Wind,9
Regice,Curse,17
Regice,Superpower,25
Regice,Ancient Power,33
Regice,Amnesia,41
Regice,Charge Beam,49
Regice,Lock-On,57
Regice,Zap Cannon,65
Regice,Ice Beam,73
Regice,Hammer Arm,81
Regice,Hyper Beam,89
Registeel,Explosion,1
Registeel,Stomp,1
Registeel,Metal Claw,9
Registeel,Curse,17
Registeel,Superpower,25
Registeel,Ancient Power,33
Registeel,Amnesia,41
Registeel,Iron Defense,41
Registeel,Charge Beam,49
Registeel,Lock-On,57
Registeel,Zap Cannon,65
Registeel,Flash Cannon,73
Registeel,Iron Head,73
Registeel,Hammer Arm,81
Registeel,Hyper Beam,89
Regigigas,Confuse Ray,1
Regigigas,Dizzy Punch,1
Regigigas,Foresight,1
Regigigas,Stomp,1
Regigigas,Revenge,25
Regigigas,Wide Guard,40
Regigigas,Zen Headbutt,50
Regigigas,Payback,65
Regigigas,Crush Grip,75
Regigigas,Heavy Slam,90
Regigigas,Giga Impact,100
Cobalion,Leer,1
Cobalion,Quick Attack,1
Cobalion,Double Kick,7
Cobalion,Metal Claw,13
Cobalion,Take Down,19
Cobalion,Helping Hand,25
Cobalion,Retaliate,31
Cobalion,Iron Head,37
Cobalion,Sacred Sword,42
Cobalion,Swords Dance,49
Cobalion,Quick Guard,55
Cobalion,Work Up,61
Cobalion,Metal Burst,67
Cobalion,Close Combat,73
Terrakion,Leer,1
Terrakion,Quick Attack,1
Terrakion,Double Kick,7
Terrakion,Smack Down,13
Terrakion,Take Down,19
Terrakion,Helping Hand,25
Terrakion,Retaliate,31
Terrakion,Rock Slide,37
Terrakion,Sacred Sword,42
Terrakion,Swords Dance,49
Terrakion,Quick Guard,55
Terrakion,Work Up,61
Terrakion,Stone Edge,67
Terrakion,Close Combat,73
Virizion,Leer,1
Virizion,Quick Attack,1
Virizion,Double Kick,7
Virizion,Magical Leaf,13
Virizion,Take Down,19
Virizion,Helping Hand,25
Virizion,Retaliate,31
Virizion,Giga Drain,37
Virizion,Sacred Sword,42
Virizion,Swords Dance,49
Virizion,Quick Guard,55
Virizion,Work Up,61
Virizion,Leaf Blade,67
Virizion,Close Combat,73
Keldeo,Aqua Jet,1
Keldeo,Leer,1
Keldeo,Double Kick,7
Keldeo,Bubble Beam,13
Keldeo,Take Down,19
Keldeo,Helping Hand,25
Keldeo,Retaliate,31
Keldeo,Aqua Tail,37
Keldeo,Sacred Sword,43
Keldeo,Swords Dance,49
Keldeo,Quick Guard,55
Keldeo,Work Up,61
Keldeo,Hydro Pump,67
Keldeo,Close Combat,73
Uxie,Rest,1
Uxie,Confusion,1
Uxie,Imprison,6
Uxie,Endure,16
Uxie,Swift,21
Uxie,Yawn,31
Uxie,Future Sight,36
Uxie,Amnesia,46
Uxie,Extrasensory,51
Uxie,Flail,61
Uxie,Natural Gift,66
Uxie,Memento,76
Mesprit,Rest,1
Mesprit,Confusion,1
Mesprit,Imprison,6
Mesprit,Protect,16
Mesprit,Swift,21
Mesprit,Lucky Chant,31
Mesprit,Future Sight,36
Mesprit,Charm,46
Mesprit,Extrasensory,51
Mesprit,Copycat,61
Mesprit,Natural Gift,66
Mesprit,Healing Wish,76
Azelf,Rest,1
Azelf,Confusion,1
Azelf,Imprison,6
Azelf,Detect,16
Azelf,Swift,21
Azelf,Uproar,31
Azelf,Future Sight,36
Azelf,Nasty Plot,46
Azelf,Extrasensory,51
Azelf,Last Resort,61
Azelf,Natural Gift,66
Azelf,Explosion,76
Tornadus,Astonish,1
Tornadus,Gust,1
Tornadus,Uproar,1
Tornadus,Swagger,7
Tornadus,Bite,13
Tornadus,Revenge,19
Tornadus,Air Cutter,25
Tornadus,Extrasensory,31
Tornadus,Agility,37
Tornadus,Air Slash,43
Tornadus,Crunch,49
Tornadus,Tailwind,55
Tornadus,Rain Dance,61
Tornadus,Hurricane,67
Tornadus,Dark Pulse,73
Tornadus,Hammer Arm,79
Tornadus,Thrash,85
Thundurus,Astonish,1
Thundurus,Thunder Shock,1
Thundurus,Uproar,1
Thundurus,Swagger,7
Thundurus,Bite,13
Thundurus,Revenge,19
Thundurus,Shock Wave,25
Thundurus,Heal Block,31
Thundurus,Agility,37
Thundurus,Discharge,43
Thundurus,Crunch,49
Thundurus,Charge,55
Thundurus,Nasty Plot,61
Thundurus,Thunder,67
Thundurus,Dark Pulse,73
Thundurus,Hammer Arm,79
Thundurus,Thrash,85
Landorus,Block,1
Landorus,Mud Shot,1
Landorus,Rock Tomb,1
Landorus,Imprison,7
Landorus,Punishment,13
Landorus,Bulldoze,19
Landorus,Rock Throw,25
Landorus,Extrasensory,31
Landorus,Swords Dance,37
Landorus,Earth Power,43
Landorus,Rock Slide,49
Landorus,Earthquake,55
Landorus,Sandstorm,61
Landorus,Fissure,67
Landorus,Stone Edge,73
Landorus,Hammer Arm,79
Landorus,Outrage,85
Lugia,Whirlwind,1
Lugia,Weather Ball,1
Lugia,Gust,9
Lugia,Dragon Rush,15
Lugia,Extrasensory,23
Lugia,Rain Dance,29
Lugia,Hydro Pump,37
Lugia,Aeroblast,43
Lugia,Punishment,50
Lugia,Ancient Power,57
Lugia,Safeguard,65
Lugia,Recover,71
Lugia,Future Sight,79
Lugia,Natural Gift,85
Lugia,Calm Mind,93
Lugia,Sky Attack,99
Ho-oh,Whirlwind,1
Ho-oh,Weather Ball,1
Ho-oh,Gust,9
Ho-oh,Brave Bird,15
Ho-oh,Extrasensory,23
Ho-oh,Sunny Day,29
Ho-oh,Fire Blast,37
Ho-oh,Sacred Fire,43
Ho-oh,Punishment,50
Ho-oh,Ancient Power,57
Ho-oh,Safeguard,65
Ho-oh,Recover,71
Ho-oh,Future Sight,79
Ho-oh,Natural Gift,85
Ho-oh,Calm Mind,93
Ho-oh,Sky Attack,99
Latias,Psywave,1
Latias,Wish,5
Latias,Helping Hand,10
Latias,Safeguard,15
Latias,Dragon Breath,20
Latias,Water Sport,25
Latias,Refresh,30
Latias,Mist Ball,35
Latias,Zen Headbutt,40
Latias,Recover,45
Latias,Psycho Shift,50
Latias,Charm,55
Latias,Psychic,60
Latias,Heal Pulse,65
Latias,Reflect Type,70
Latias,Guard Split,75
Latias,Dragon Pulse,80
Latias,Healing Wish,85
Latios,Psywave,1
Latios,Heal Block,5
Latios,Helping Hand,10
Latios,Safeguard,15
Latios,Dragon Breath,20
Latios,Protect,25
Latios,Refresh,30
Latios,Luster Purge,35
Latios,Zen Headbutt,40
Latios,Recover,45
Latios,Psycho Shift,50
Latios,Dragon Dance,55
Latios,Psychic,60
Latios,Heal Pulse,65
Latios,Telekinesis,70
Latios,Power Split,75
Latios,Dragon Pulse,80
Latios,Memento,85
Phione,Bubble,1
Phione,Water Sport,1
Phione,Charm,9
Phione,Supersonic,16
Phione,Bubble Beam,24
Phione,Acid Armor,31
Phione,Whirlpool,39
Phione,Water Pulse,46
Phione,Aqua Ring,54
Phione,Dive,61
Phione,Rain Dance,69
Manaphy,Bubble,1
Manaphy,Tail Glow,1
Manaphy,Water Sport,1
Manaphy,Charm,9
Manaphy,Supersonic,16
Manaphy,Bubble Beam,24
Manaphy,Acid Armor,31
Manaphy,Whirlpool,39
Manaphy,Water Pulse,46
Manaphy,Aqua Ring,54
Manaphy,Dive,61
Manaphy,Rain Dance,69
Manaphy,Heart Swap,76
Celebi,Confusion,1
Celebi,Heal Bell,1
Celebi,Leech Seed,1
Celebi,Recover,1
Celebi,Safeguard,10
Celebi,Magical Leaf,19
Celebi,Ancient Power,28
Celebi,Baton Pass,37
Celebi,Natural Gift,46
Celebi,Heal Block,55
Celebi,Future Sight,64
Celebi,Healing Wish,73
Celebi,Leaf Storm,82
Celebi,Perish Song,91
Jirachi,Confusion,1
